id,title,description,instructions,author/id,image,history/created,history/modified,history/shared,stats/views,stats/loves,stats/favorites,stats/comments,stats/remixes,remix/parent,remix/root,,description,instructions
235952862,Getting Unstuck  DAY 1 - The balls,,Click on the green flag.,11087380,https://cdn2.scratch.mit.edu/get_image/project/235952862_480x360.png,2018-07-09T23:48:43.000Z,2018-07-10T00:16:20.000Z,2018-07-10T00:15:02.000Z,4,0,0,0,0,235837247,235837247,,,
235954033,gettingunstuck1,,,4333664,https://cdn2.scratch.mit.edu/get_image/project/235954033_480x360.png,2018-07-10T00:09:18.000Z,2018-07-10T00:26:47.000Z,2018-07-10T00:26:47.000Z,1,1,0,0,0,,,,,
235951254,unstuck day 1,"Sorry I'm late with this - quick vacation slowed down my progress! 
I had to add a 2 second delay to the umpire speech bubble so he would speak AFTER the dog touched him - I saw others doing this in many different ways - so cool!  I dind't think there was one right way - ?",click the green flag,32864221,https://cdn2.scratch.mit.edu/get_image/project/235951254_480x360.png,2018-07-09T23:17:15.000Z,2018-07-10T03:26:28.000Z,2018-07-10T03:23:26.000Z,3,1,0,0,0,,,,,
235964745,Getting Unstuck - Day 1 Activity,"This is my project for Day 1 of the Getting Unstuck programming challenge. I wanted my bugs to randomly wander around the screen until they bump into one and other when they say ""Excuse me"" and ""Certainly"" as in the challenge instructions.

I experimented with the pick random operator the starting points of the bugs.
","Press the green flag to start.
This will continue forever so click the red octagon to stop.",15946,https://cdn2.scratch.mit.edu/get_image/project/235964745_480x360.png,2018-07-10T02:57:01.000Z,2018-07-10T03:37:51.000Z,2018-07-10T03:30:08.000Z,6,3,0,0,0,,,,,
235969697,1 : Scratch & the Starfish,"The photos is from Sorø, the town where my adventure with Scratch started back in 2012. The photos is from an old project from 2012 so the quality is not the best.

In this project I have played with different ways how to make Scratch look smaller when he walks from far away, how to make him go in a specific direction with help from a ghost sprite and how the starfish react when Scratch bumps into him.

","Just press the green flag and see what happens.

This project is made for day 1 at GetttingUnstuck.",1252137,https://cdn2.scratch.mit.edu/get_image/project/235969697_480x360.png,2018-07-10T04:47:27.000Z,2018-07-10T06:33:31.000Z,2018-07-10T05:23:54.000Z,6,2,0,0,0,,,,,
235982777,unstuck day 1,"From the Getting Unstuck project, day 1. https://us18.campaign-archive.com/?u=5dd4d8b32f719a30cbde507c6&id=58f14fb2df","Two clouds wander randomly, talking when they touch.

They only talk when they first meet, not repeating the conversation if they stay in contact for a long time. I control that with a variable which is set when they're touching and cleared when they're not. The talking only starts if the variable is clear.",1165375,https://cdn2.scratch.mit.edu/get_image/project/235982777_480x360.png,2018-07-10T08:17:22.000Z,2018-07-10T08:35:46.000Z,2018-07-10T08:30:15.000Z,10,1,0,0,0,,,,,
235985556,Buonaeducazione,,Spingi la bandierina e vedi un pò di buona educazione....,13575540,https://cdn2.scratch.mit.edu/get_image/project/235985556_480x360.png,2018-07-10T08:51:36.000Z,2018-07-10T09:24:57.000Z,2018-07-10T09:24:16.000Z,17,2,0,0,0,,,,,
235990719,Getting unstucked day 1,I've learned differents ways to detect collision: with sensors or with messages sent by another sprite. I've practiced with random numbers too. ,an idea from http://gettingunstuck.gse.harvard.edu/,2680901,https://cdn2.scratch.mit.edu/get_image/project/235990719_480x360.png,2018-07-10T10:04:18.000Z,2018-07-10T10:56:48.000Z,2018-07-10T10:17:38.000Z,9,1,0,0,0,,,,,
235991244,Getting Unstuck day 1,I have learned to move with random numbers,,23020553,https://cdn2.scratch.mit.edu/get_image/project/235991244_480x360.png,2018-07-10T10:12:14.000Z,2018-08-03T11:56:50.000Z,2018-07-10T10:31:27.000Z,7,2,0,0,0,,,,,
235937225,Excuse me Day 1 Getting unstuck,,,26839169,https://cdn2.scratch.mit.edu/get_image/project/235937225_480x360.png,2018-07-09T19:33:44.000Z,2018-07-10T13:13:45.000Z,2018-07-10T13:13:22.000Z,9,1,0,0,0,,,,,
236007886,Getting Unstuck #1,,,18174236,https://cdn2.scratch.mit.edu/get_image/project/236007886_480x360.png,2018-07-10T13:34:36.000Z,2018-07-10T13:42:00.000Z,2018-07-10T13:42:00.000Z,7,1,0,0,0,,,,,
236018155,FOLLETTI  INNAMORATI  - DAY 1,NON E' MOLTO SEMPLICE PER ME. SONO PROPRIO ALLE PRIME ARMI. FORSE NON HO PROPRIO CENTRATO IL COMPITO...,BASTA CLICCARE SULLA BANDIERINA.,34259094,https://cdn2.scratch.mit.edu/get_image/project/236018155_480x360.png,2018-07-10T14:53:40.000Z,2018-07-10T15:02:29.000Z,2018-07-10T14:53:40.000Z,6,1,0,0,0,,,,,
236023478,Getting Unstuck – Day 1,"Made for Day 1 of Getting Unstuck:

Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly.""",Can bats see in the dark?,588648,https://cdn2.scratch.mit.edu/get_image/project/236023478_480x360.png,2018-07-10T15:38:16.000Z,2018-07-11T17:20:03.000Z,2018-07-10T15:43:08.000Z,9,1,0,0,0,,,,,
236028526,Day 1 Getting unstuck,Day 1 of Getting Unstuck ,,11514408,https://cdn2.scratch.mit.edu/get_image/project/236028526_480x360.png,2018-07-10T16:26:02.000Z,2018-07-10T17:10:11.000Z,2018-07-10T17:09:36.000Z,8,1,0,0,0,,,,,
236036862,UG01_incontro...,,push green button...,34279311,https://cdn2.scratch.mit.edu/get_image/project/236036862_480x360.png,2018-07-10T17:45:55.000Z,2018-07-23T13:22:00.000Z,2018-07-10T18:14:34.000Z,9,1,0,0,0,,,,,
236047871,Excuse Me!,"@33limekilnsja 
Getting Unstuck, Day 1. ","This is a bit of a work in progress. It's very basic and a bit rough around the edges but I problem solved until I got there - just what I want my students to do!

Click on the green flag to start.",31507911,https://cdn2.scratch.mit.edu/get_image/project/236047871_480x360.png,2018-07-10T19:28:38.000Z,2018-07-10T20:04:13.000Z,2018-07-10T19:47:33.000Z,18,2,0,0,0,,,,,
236054395,Unstuck Day 1,"What did you learn from creating this project? I learned that as part of being a good programmer, you need to plan first.  I had to decide which characters, stage and blocks to use.  I had to decide which approach I wanted to use to make th interaction of the Sprites.  I chose to use a sensing and send receive blocks.  What did you notice about how other people approach the challenge?  Everyone has a different strategy so it shows their are multiple ways to solve this challenge and none of them are incorrect!  ",This was fun!,11885888,https://cdn2.scratch.mit.edu/get_image/project/236054395_480x360.png,2018-07-10T20:56:39.000Z,2018-07-10T21:39:42.000Z,2018-07-10T21:06:34.000Z,9,1,0,0,0,,,,,
236054459,Getting Unstuck [Day 1],This is getting unstuck day 1!,Click the Green Flag!,13594403,https://cdn2.scratch.mit.edu/get_image/project/236054459_480x360.png,2018-07-10T20:57:46.000Z,2018-07-11T21:44:13.000Z,2018-07-10T21:14:24.000Z,10,1,0,0,0,,,,,
236055038,Day 1 - Getting Unstuck,,,17812875,https://cdn2.scratch.mit.edu/get_image/project/236055038_480x360.png,2018-07-10T21:06:41.000Z,2018-07-10T21:17:49.000Z,2018-07-10T21:12:27.000Z,9,1,0,0,0,,,,,
236055603,Getting Unstuck Day 1 - Scratch & Witch,"I learned that I am able to make sprites speak using speech bubbles.  As well, I learned how to use the sensing blocks more effectively.  I like how I approached this challenge and I see that many others used a similar approach.  Thank you!
",Click the Green Flag to begin!  ,27535268,https://cdn2.scratch.mit.edu/get_image/project/236055603_480x360.png,2018-07-10T21:15:32.000Z,2018-07-11T03:27:48.000Z,2018-07-10T21:40:51.000Z,10,4,1,0,0,,,,,
236056486,GU1,,,580207,https://cdn2.scratch.mit.edu/get_image/project/236056486_480x360.png,2018-07-10T21:28:33.000Z,2018-07-10T21:45:33.000Z,2018-07-10T21:45:33.000Z,9,2,0,0,0,,,,,
236060901,Getting Unstuck 1,,,25417558,https://cdn2.scratch.mit.edu/get_image/project/236060901_480x360.png,2018-07-10T22:49:08.000Z,2018-07-10T23:33:47.000Z,2018-07-10T23:33:47.000Z,5,1,0,0,0,,,,,
236063138,"Well, Excuuuuse Me!",I learned how to give a starting coordinate for each sprite. ,"Click on the Green Flag
Press the space bar.",34191958,https://cdn2.scratch.mit.edu/get_image/project/236063138_480x360.png,2018-07-10T23:33:40.000Z,2018-07-11T00:13:18.000Z,2018-07-11T00:02:20.000Z,9,1,0,0,0,,,,,
236073416,Getting Unstuck: Day 1,,"Click on the Green Flag
catch the robot",34283191,https://cdn2.scratch.mit.edu/get_image/project/236073416_480x360.png,2018-07-11T02:08:55.000Z,2018-07-11T02:46:35.000Z,2018-07-11T02:46:34.000Z,7,2,0,0,0,,,,,
236075969,Unstuck Day 1_delpisiska,,This was fun!,34283309,https://cdn2.scratch.mit.edu/get_image/project/236075969_480x360.png,2018-07-11T02:54:44.000Z,2018-07-17T04:18:20.000Z,2018-07-11T03:15:17.000Z,9,1,0,0,0,,,,,
236077745,Getting Unstuck - Day 2 - FIX,"Mansur Bin Nisan
",Enjoy your flower,34222154,https://cdn2.scratch.mit.edu/get_image/project/236077745_480x360.png,2018-07-11T03:35:51.000Z,2018-07-11T03:38:55.000Z,2018-07-11T03:37:03.000Z,10,2,0,0,0,,,,,
236105539,Excuse-me!!!,"Cool

Autor: Jocemar do Nascimento

Arte: Mauricio de Souza
",,1734014,https://cdn2.scratch.mit.edu/get_image/project/236105539_480x360.png,2018-07-11T11:09:54.000Z,2018-07-11T11:23:29.000Z,2018-07-11T11:22:29.000Z,7,1,0,0,0,,,,,
236052058,Getting Unstuck1: meetings ,,,16573108,https://cdn2.scratch.mit.edu/get_image/project/236052058_480x360.png,2018-07-10T20:23:28.000Z,2018-07-27T16:08:38.000Z,2018-07-11T13:15:35.000Z,3,1,0,0,0,,,,,
236122767,Getting unstuck day 1,,clicca bandierina verde,17636749,https://cdn2.scratch.mit.edu/get_image/project/236122767_480x360.png,2018-07-11T14:10:26.000Z,2018-07-11T14:29:28.000Z,2018-07-11T14:29:04.000Z,11,1,0,0,0,,,,,
236125510,Getting unstuckDay 1,,,16426717,https://cdn2.scratch.mit.edu/get_image/project/236125510_480x360.png,2018-07-11T14:33:45.000Z,2018-07-11T14:56:37.000Z,2018-07-11T14:53:00.000Z,5,1,0,0,0,,,,,
236132147,Getting Unstuck Day 1,,,3089308,https://cdn2.scratch.mit.edu/get_image/project/236132147_480x360.png,2018-07-11T15:28:55.000Z,2018-07-11T15:41:41.000Z,2018-07-11T15:41:41.000Z,9,1,0,0,0,,,,,
236129114,Day 1 Getting Unstuck,,"Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly."" ",18513865,https://cdn2.scratch.mit.edu/get_image/project/236129114_480x360.png,2018-07-11T15:03:46.000Z,2018-07-11T16:17:16.000Z,2018-07-11T15:52:02.000Z,8,1,0,0,0,,,,,
236090420,Getting Unstuck: Day 1,Andrés Gil Ruiz.,"Getting Unstuck: Day 1.

",27636310,https://cdn2.scratch.mit.edu/get_image/project/236090420_480x360.png,2018-07-11T07:35:35.000Z,2018-07-11T16:43:52.000Z,2018-07-11T16:41:52.000Z,5,1,0,0,0,,,,,
236153250,Unstuck1,https://us18.campaign-archive.com/home/?u=5dd4d8b32f719a30cbde507c6&id=cc0b423621,"Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly.""",28648400,https://cdn2.scratch.mit.edu/get_image/project/236153250_480x360.png,2018-07-11T18:49:03.000Z,2018-07-11T19:05:22.000Z,2018-07-11T19:01:51.000Z,6,1,0,0,0,,,,,
236155102,Getting Unstuck Day 1,,"Press the flag to start the project.
Use the right arrow key to move the character on the left.
((after watching the project, please turn off the AC!)
",21887196,https://cdn2.scratch.mit.edu/get_image/project/236155102_480x360.png,2018-07-11T19:09:11.000Z,2018-07-20T09:22:46.000Z,2018-07-17T16:45:55.000Z,14,2,0,0,0,,,,,
236164664,Untitled-18,"Getting Unstuck: Day 1
Ho immaginato un momento di quotidianità tra estranei.
Ho appreso l'algoritmo della comunicazione tra sprite: avviene seguendo un ordine sequenziale.",,21462276,https://cdn2.scratch.mit.edu/get_image/project/236164664_480x360.png,2018-07-11T21:19:04.000Z,2018-07-11T21:52:24.000Z,2018-07-11T21:48:03.000Z,6,1,0,0,0,,,,,
236188417,"AWV - Getting Unstuck, Day 1","Getting Unstuck, Day 1",Press Green Flag to see cause/effect ,3823009,https://cdn2.scratch.mit.edu/get_image/project/236188417_480x360.png,2018-07-12T05:11:09.000Z,2018-07-12T05:28:11.000Z,2018-07-12T05:24:27.000Z,5,0,0,0,0,,,,,
102813015,Blocca la palla,Play for fun,"Clicca sulla bandiera verde usa le frecce per muovere la barra: ogni volta che colpisci la palla conta i punti.
( inserire la variabile Tempo)

Click on the green flag, use the arrow keys to move the bar: every time you hit the ball counts steps.",11312120,https://cdn2.scratch.mit.edu/get_image/project/102813015_480x360.png,2016-03-23T16:01:05.000Z,2018-07-12T09:44:55.000Z,2016-03-23T16:22:48.000Z,61,3,3,0,0,,,,,
236211781,Unstuck 1,,,18827386,https://cdn2.scratch.mit.edu/get_image/project/236211781_480x360.png,2018-07-12T11:25:00.000Z,2018-07-12T11:44:00.000Z,2018-07-12T11:44:00.000Z,4,0,0,0,0,,,,,
236033107,Getting Unstuck Day 1,"Painting is from the Metropolitan Museum of Art Public Domain Works
Garden at Sainte-Adresse
Claude Monet

This project is part of the Getting Unstuck Series
Day 1
To launch the conversation, I used a sensing block to launch an event when the woman runs into the man with the hat. I had to put it in a forever loop ( a step I often forget)

Added the boat moving in the background for fun.
","Click on the Green Flag to start
",1353497,https://cdn2.scratch.mit.edu/get_image/project/236033107_480x360.png,2018-07-10T17:11:40.000Z,2018-07-12T14:46:11.000Z,2018-07-12T14:40:39.000Z,2,1,0,0,0,,,,,
236219676,Day 1 Getting Unstuck 2018,"The Getting Unstuck Day 1 challenge reminded me about using costumes along with motion and that broadcast is useful for character interaction. Also, I decided to randomize the sprint move commands a little bit and not change the costume with every step in an attempt to make the walking look slightly more natural.

Challenge Archive:
https://us18.campaign-archive.com/home/?u=5dd4d8b32f719a30cbde507c6&id=cc0b423621",,1013358,https://cdn2.scratch.mit.edu/get_image/project/236219676_480x360.png,2018-07-12T13:08:04.000Z,2018-07-16T15:18:15.000Z,2018-07-12T14:42:20.000Z,7,0,0,0,0,,,,,
236258670,Day 1 Apologies,"Tried importing the background for the first time! Opens up a lot of possibilities for use in class, so thanks for that!",click green flag,34099462,https://cdn2.scratch.mit.edu/get_image/project/236258670_480x360.png,2018-07-12T19:29:30.000Z,2018-07-14T14:05:15.000Z,2018-07-12T19:50:14.000Z,4,1,0,0,0,,,,,
236262917,Getting Unstuck 1- distrazione,Creato per la challenge Getting Unstuck Day 1.,"Clicca sulla bandierina verde e vedrai che se si è distratti ci si può scontrare, basta poi essere educati.",22217887,https://cdn2.scratch.mit.edu/get_image/project/236262917_480x360.png,2018-07-12T20:31:31.000Z,2018-07-12T21:46:01.000Z,2018-07-12T21:30:48.000Z,7,2,0,0,0,,,,,
197829789,"Il palloncino ""Vieni con noi""",,CLICCA LA BANDIERINA,15572972,https://cdn2.scratch.mit.edu/get_image/project/197829789_480x360.png,2018-01-14T20:22:32.000Z,2018-07-15T23:18:46.000Z,2018-01-21T17:04:35.000Z,4,0,0,0,0,,,,,
236292852,Getting Unstuck 1,Getting Unstuck Day 1,Clicca la bandierina verde,15572972,https://cdn2.scratch.mit.edu/get_image/project/236292852_480x360.png,2018-07-13T06:23:33.000Z,2018-07-18T07:49:02.000Z,2018-07-13T07:17:58.000Z,4,1,0,0,0,,,,,
236315989,Day1-linda,progetto di prova giorno 1,Incontri casuali,16191340,https://cdn2.scratch.mit.edu/get_image/project/236315989_480x360.png,2018-07-13T12:47:25.000Z,2018-07-13T14:05:18.000Z,2018-07-13T13:52:27.000Z,5,1,0,0,0,,,,,
236354725,Apples & Butterfiles,"An interesting thing that I tried recently is parallel code for clones.

Fun fact: this is inspired by a Windows 95 screen saver
",Just click the green flag!,12148328,https://cdn2.scratch.mit.edu/get_image/project/236354725_480x360.png,2018-07-13T20:59:26.000Z,2018-07-23T09:52:54.000Z,2018-07-13T21:07:44.000Z,6,0,0,0,0,,,,,
236346561,When Sprites Collide - Get Unstuck 1,I noticed that timing is important in this particular program. It also helped to think about the program in parts. I tried to build the parts and then assembled it into the completed solution.,Click on the green flag to see what happens when friends collide. ,30595057,https://cdn2.scratch.mit.edu/get_image/project/236346561_480x360.png,2018-07-13T18:49:58.000Z,2018-07-13T21:30:06.000Z,2018-07-13T21:27:50.000Z,4,0,0,0,0,,,,,
236374965,Getting Unstuck Day 1,"
Getting Unstuck Day 1 Reflection:
I've played around with Scratch a bit, so I had an idea of how I wanted to approach this.  What I learned is how exciting it is to give an open-ended challenge like this.  There were so many creative projects that met the same basic parameters!",Click on the green flag to see how long the fish can swim without bumping into each other.,30095573,https://cdn2.scratch.mit.edu/get_image/project/236374965_480x360.png,2018-07-14T03:59:46.000Z,2018-07-14T04:19:35.000Z,2018-07-14T04:19:35.000Z,6,0,0,0,0,,,,,
236387547,Getting Unstuck: Day 1,"The Getting Unstuck Day 1 challenge reminded me how to use costumes along with motion. Also, I decided to randomize the direction of the two costumes to make the animation more engaging. 

Challenge archive:
https://us18.campaign-archive.com/home/?u=5dd4d8b32f719a30cbde507c6&id=cc0b423621","Getting Unstuck: Day 1

Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly.""",34314391,https://cdn2.scratch.mit.edu/get_image/project/236387547_480x360.png,2018-07-14T09:23:17.000Z,2018-07-14T09:48:26.000Z,2018-07-14T09:43:14.000Z,4,0,0,0,0,,,,,
236365433,dance,,,34102687,https://cdn2.scratch.mit.edu/get_image/project/236365433_480x360.png,2018-07-14T00:39:25.000Z,2018-07-14T04:37:56.000Z,2018-07-14T04:37:56.000Z,7,0,0,0,0,,,,,
235975197,Getting Unstuck - Day 1,"I have a little bit of experience in Scratch, so I was able to make the sprites move and talk easy enough.  However, I had to look through other projects to figure out how to make the sprites bounce instead of having the monkey overlap the cat.","Press the green arrow and then when the two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly."" ",24696341,https://cdn2.scratch.mit.edu/get_image/project/235975197_480x360.png,2018-07-10T06:34:52.000Z,2018-07-14T20:21:03.000Z,2018-07-14T20:17:25.000Z,10,0,0,0,0,,,,,
236467372,unstuck day 1,,,33865418,https://cdn2.scratch.mit.edu/get_image/project/236467372_480x360.png,2018-07-15T18:38:18.000Z,2018-07-15T18:56:20.000Z,2018-07-15T18:49:07.000Z,3,0,0,0,0,,,,,
236467512,"Swim, swim, swim! (Getting Unstuck #1)","Getting Unstuck: Day 1
Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly."" 

Took some inspiration from other Getting Unstuck projects on Twitter thanks to #creativecomputing. Good refresher on how to use ""broadcast"". Still a few kinks to work out - I'm new to this!",Use your mouse to guide Mr. Crab through the ocean without bumping into Ms. Fish. ,22105327,https://cdn2.scratch.mit.edu/get_image/project/236467512_480x360.png,2018-07-15T18:41:24.000Z,2018-07-16T18:06:47.000Z,2018-07-15T19:51:26.000Z,6,1,0,0,0,,,,,
236469562,Getting Unstuck_Day 1_Colliding sprites,"Not too sure if I'm using speed correctly, but it works. I added the reset script, i.e. sprites revert to their original position rather than setting off awkwardly in an odd place where they last stopped. ","Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly.""",34241372,https://cdn2.scratch.mit.edu/get_image/project/236469562_480x360.png,2018-07-15T19:27:49.000Z,2018-07-15T20:31:20.000Z,2018-07-15T20:25:36.000Z,8,0,0,0,0,,,,,
224385246,The Dab Master,"Pls ❤️ ⭐️ this game I worked really hard on it.
And don't forget to follow

(Part 2 coming soon)

Check out my other game here
https://scratch.mit.edu/projects/225169872/","arrow keys to move
space to shoot if you have the dab power
R to restart level",33395994,https://cdn2.scratch.mit.edu/get_image/project/224385246_480x360.png,2018-05-21T04:22:00.000Z,2018-07-31T00:20:43.000Z,2018-05-23T19:51:24.000Z,431,23,15,0,0,,,,,
225169872,Bloc Block (A Platformer Game),"Part 2 is out here is the link
https://scratch.mit.edu/projects/237051580/

If you are wondering about how to make a platformer the link is here
https://scratch.mit.edu/projects/236798745/","Arrow keys to move 
Don't touch the red lava
R to restart the level
Have fun and try to beat the world record!

Don't forget to ❤️ and ⭐️ ",33395994,https://cdn2.scratch.mit.edu/get_image/project/225169872_480x360.png,2018-05-23T21:31:38.000Z,2018-07-23T05:46:05.000Z,2018-05-31T16:16:24.000Z,296,20,18,0,0,,,,,
229895742,Astro Dash,"If you like this game leave a like ❤️ and star ⭐️ this game!
","Arrow keys to move 
Do not touch the asteroids 
Try to beat the World Record!",33395994,https://cdn2.scratch.mit.edu/get_image/project/229895742_480x360.png,2018-06-20T07:28:51.000Z,2018-07-24T07:35:00.000Z,2018-07-16T10:14:30.000Z,113,8,6,0,0,,,,,
236518049,Moon Crater formation (polite),"Asteroids making craters on the moon, but politely! My attempt at a solution to 'Get Unstuck! Day 1'. Sprite1 is a (mostly) invisible box covering the 'moon'. When the rocks (asteroids) hit it, they say 'Excuse Me!' and bounce off back into space. 

I wrote another version where the rocks were cloned but Flash and Chrome had a major falling out and I lost it...",Just click the flag,3094436,https://cdn2.scratch.mit.edu/get_image/project/236518049_480x360.png,2018-07-16T11:08:44.000Z,2018-07-16T12:01:16.000Z,2018-07-16T11:33:58.000Z,7,2,0,0,0,,,,,
236519903,Getting Unstuck - Day 1,"I decided to add little humor and extra animation to this activity. It was more enjoyable than just having two avatars ""bump"" into each other.  I would like to add some sound or some other animation while you are waiting for the butterfly to reach my avatar.",Click on flag to begin.  What will happen when this butterfly meets up with my avatar.,2502473,https://cdn2.scratch.mit.edu/get_image/project/236519903_480x360.png,2018-07-16T11:39:38.000Z,2018-07-16T12:15:21.000Z,2018-07-16T12:10:23.000Z,16,2,0,0,0,,,,,
236033375,Getting Unstuck: Day 1,,,28439839,https://cdn2.scratch.mit.edu/get_image/project/236033375_480x360.png,2018-07-10T17:14:09.000Z,2018-07-10T17:32:43.000Z,2018-07-10T17:27:38.000Z,9,2,0,0,0,,,,,
236606784,Untitled-13,,,18505490,https://cdn2.scratch.mit.edu/get_image/project/236606784_480x360.png,2018-07-17T07:01:12.000Z,2018-07-17T07:08:51.000Z,2018-07-17T07:08:51.000Z,5,0,0,0,0,,,,,
236090730,Getting Unstuck - Day 1,Getting Unstuck - Day 1,Click on the Green Flag,13275782,https://cdn2.scratch.mit.edu/get_image/project/236090730_480x360.png,2018-07-11T07:40:14.000Z,2018-07-18T09:06:20.000Z,2018-07-18T09:06:20.000Z,9,1,0,0,0,,,,,
236756565,Getting Unstuck: Day 1 Project,"This is Day 1 project for Karen Brennan's & Paulina Haduong's Getting Unstuck project.  Looking forward to meeting them at Scratch18.
",Press the green flag to begin,14232182,https://cdn2.scratch.mit.edu/get_image/project/236756565_480x360.png,2018-07-18T15:21:44.000Z,2018-07-18T21:51:39.000Z,2018-07-18T21:51:38.000Z,5,1,0,0,0,,,,,
235884230,Capocciate marine - Getting Unstuck Day 1,"Ho creato un nuovo progetto per partecipare al programma di allenamento Getting Unstuck ^^

Mi farebbe piacere che mi aiutassi con i miei esercizi di coding :) se trovi bug o scorrettezze non esitare ad inviarmi feedback o/remixare e far diventare molto più bello questo breve progetto. Grazie mille <3

Accenni sulla tematica: 
Rispetta le regole del bravo esploratore subaqueo e tutela l'equilibrio dell'ecosistema dei fondali marini:
Il privilegio di immergersi con le bombole nel meraviglioso mondo sottomarino con le nostre branchie sintetiche, comporta grande opportunità come anche una serie di responsabilità, tra le quali quelle di rispettare e preservare gli organismi acquatici e l'ambiente in cui essi vivono. 
","Clicca sulla bandierina verde e dai un occhiata alla breve disavventura di un sub inesperto. 
  ",13725526,https://cdn2.scratch.mit.edu/get_image/project/235884230_480x360.png,2018-07-09T10:46:13.000Z,2018-07-19T08:48:41.000Z,2018-07-09T11:03:47.000Z,5,1,0,0,0,,,,,
236815036,Day1:Going to Dance show,,,34128835,https://cdn2.scratch.mit.edu/get_image/project/236815036_480x360.png,2018-07-19T05:06:39.000Z,2018-07-19T10:38:33.000Z,2018-07-19T10:38:33.000Z,7,1,0,0,0,,,,,
236852382,Day 1 - Getting unstuck ,This is the first project for me as a part of the getting unstuck assignments,Press the Green Flag ,18095179,https://cdn2.scratch.mit.edu/get_image/project/236852382_480x360.png,2018-07-19T14:24:29.000Z,2018-07-19T14:45:07.000Z,2018-07-19T14:37:49.000Z,5,1,0,0,0,,,,,
236941368,Getting Unstuck Day 1 remix,Grazie a Marlanreg!!!,"Challenge: Create a project that whenever two sprites collide, one of them says, ""Excuse me!"" and the other sprite says, ""Certainly.""

Press the green flag to see my creation!
Clicca sulla bandierina verde.......... e impara la cortesia!   :)",17600576,https://cdn2.scratch.mit.edu/get_image/project/236941368_480x360.png,2018-07-20T13:48:44.000Z,2018-07-20T14:25:50.000Z,2018-07-20T14:24:20.000Z,11,1,0,0,0,235930364,235930364,,,
237042277,Unstuck #1 Polite Bats,"Unstuck #1 - conversation

Bat music lasts for 69 seconds.","These bats fly around randomly, but their echolocation is a bit off, so they sometimes bump into one another.  They are polite, however, and try to get out of each other's way.",26618044,https://cdn2.scratch.mit.edu/get_image/project/237042277_480x360.png,2018-07-22T00:41:45.000Z,2018-07-22T13:52:31.000Z,2018-07-22T01:18:42.000Z,10,0,1,0,0,,,,,
237058614,Incontro di befane. 1 day,,,14096918,https://cdn2.scratch.mit.edu/get_image/project/237058614_480x360.png,2018-07-22T07:54:15.000Z,2018-07-22T09:03:07.000Z,2018-07-22T08:56:41.000Z,2,1,0,0,0,,,,,
237068838,GettingUnstuck-1,,,8368158,https://cdn2.scratch.mit.edu/get_image/project/237068838_480x360.png,2018-07-22T12:37:12.000Z,2018-07-22T12:38:48.000Z,2018-07-22T12:38:48.000Z,9,1,0,0,0,,,,,
237071250,OwlMorton-Unstuck1,,,21214926,https://cdn2.scratch.mit.edu/get_image/project/237071250_480x360.png,2018-07-22T13:40:29.000Z,2018-07-22T13:47:48.000Z,2018-07-22T13:47:48.000Z,5,1,0,0,0,,,,,
237073318,Polite Encounter,,,22657077,https://cdn2.scratch.mit.edu/get_image/project/237073318_480x360.png,2018-07-22T14:30:52.000Z,2018-07-22T14:41:27.000Z,2018-07-22T14:41:07.000Z,6,1,0,0,0,,,,,
237105562,Scratch Day 1,,,2674356,https://cdn2.scratch.mit.edu/get_image/project/237105562_480x360.png,2018-07-23T01:45:11.000Z,2018-07-23T01:45:47.000Z,2018-07-23T01:45:47.000Z,6,1,0,0,0,,,,,
237149973,Unstuck Challenge #1,"I could not get the green dinosaur to return back to the same spot when the green flag was clicked- had to add a ""wait"" block after the ""go to x,y "" block. Seems unnecessary but it worked!  All the help videos etc didn't have the wait block so I am not sure why my original code didn't work.... ideas?",,19791368,https://cdn2.scratch.mit.edu/get_image/project/237149973_480x360.png,2018-07-23T14:15:42.000Z,2018-07-23T15:23:42.000Z,2018-07-23T15:20:50.000Z,12,2,0,0,0,,,,,
235592945,Day One Sprites collide,,,34199235,https://cdn2.scratch.mit.edu/get_image/project/235592945_480x360.png,2018-07-05T15:41:28.000Z,2018-07-10T04:02:43.000Z,2018-07-10T04:02:42.000Z,12,2,0,0,0,,,,,
237232045,Lines (A Drawing Game),Please ❤️  ⭐️ and follow,"WASD or Arrow Keys to move the painter
Left click to draw 
C to clear 
Space for Rainbow Effects 
M to change to Clockwise or Counter Clockwise
Test the rest out by your self and create beautiful art. :D",33395994,https://cdn2.scratch.mit.edu/get_image/project/237232045_480x360.png,2018-07-24T07:39:31.000Z,2018-08-08T11:36:07.000Z,2018-07-24T09:18:39.000Z,330,31,26,0,0,,,,,
