,studio,project_id,title,description,instructions,writing,author/id,project_author_username,image,history/created,history/modified,history/shared,stats/views,stats/loves,stats/favorites,remix/parent,remix/root,studio_numberscript_count,variable_count,list_count,comment_count,costume_count,sprite_count,block_count,block_unique_count,random_block_count,Unnamed: 12,language
911,6,236119147,Escape Ghost,Reto 7: Create a project that uses the Pen blocks to automatically draw a pattern on the stage. ,"Huye de los fantasmas mientras dibujas en pantalla para conseguir bajar los puntos hasta 0.

Use Arrows for escape!","Reto 7: Create a project that uses the Pen blocks to automatically draw a pattern on the stage. Huye de los fantasmas mientras dibujas en pantalla para conseguir bajar los puntos hasta 0.

Use Arrows for escape!",26161450,jfraile2margallo,https://cdn2.scratch.mit.edu/get_image/project/236119147_480x360.png,2018-07-11T13:40:19.000Z,2018-07-11T15:49:47.000Z,2018-07-11T15:26:48.000Z,10,1,0,,,7,12,1,0,1,12,4,143,37,2,['en']
912,6,236126516,Getting Unstuck: Day 7(love letter),,"Fill a letter with hearts.
Click letter s to start. Keep mouse button down.
Space= clean
","nanFill a letter with hearts.
Click letter s to start. Keep mouse button down.
Space= clean
",12775966,Jaana-ope,https://cdn2.scratch.mit.edu/get_image/project/236126516_480x360.png,2018-07-11T14:41:53.000Z,2018-07-11T15:55:12.000Z,2018-07-11T15:55:12.000Z,25,4,1,,,7,2,1,0,0,4,1,13,12,0,['en']
913,6,236122132,Getting Unstuck #7: drawing parallelograms,"Scratch project was created as activity #7 of the ""Getting Unstuck"" project of the Creative Computing Lab at the Harvard Graduate School of Education.

Day #7 Challenge: Create a project that uses the Pen blocks to automatically draw a pattern on the stage. ",Press the green flag!,"Scratch project was created as activity #7 of the ""Getting Unstuck"" project of the Creative Computing Lab at the Harvard Graduate School of Education.

Day #7 Challenge: Create a project that uses the Pen blocks to automatically draw a pattern on the stage. Press the green flag!",1202362,ekontopidi,https://cdn2.scratch.mit.edu/get_image/project/236122132_480x360.png,2018-07-11T14:05:20.000Z,2018-07-12T12:55:52.000Z,2018-07-11T16:06:13.000Z,15,3,1,,,7,2,3,0,0,3,1,36,20,0,['en']
914,6,183376752,Sunflower spiral,"The sunflower spiral is a pattern seen in several the arrangement of leaves in plants (known as phyllotaxis), and is in connections to the Fibonacci sequence and Fibonacci angle that is 137.5°

Its funny to see different patterns created by different angles.
You can set different colors while drawing

ver2: manual color selection and clear screen on/off","click on the numbers (angles) on the left to see different spirals pattern, or use MANUAL INPUT to insert different angle's value 
**COLORS**
AUTO: change color automatically
To choose the pen color click on single bock-color on the right
**CLEAR SCREEN**
CLEAR OFF:  leaves all the previous drawings on the screen
CLEAR ON: cleans the screen before new drawing starts","The sunflower spiral is a pattern seen in several the arrangement of leaves in plants (known as phyllotaxis), and is in connections to the Fibonacci sequence and Fibonacci angle that is 137.5°

Its funny to see different patterns created by different angles.
You can set different colors while drawing

ver2: manual color selection and clear screen on/offclick on the numbers (angles) on the left to see different spirals pattern, or use MANUAL INPUT to insert different angle's value 
**COLORS**
AUTO: change color automatically
To choose the pen color click on single bock-color on the right
**CLEAR SCREEN**
CLEAR OFF:  leaves all the previous drawings on the screen
CLEAR ON: cleans the screen before new drawing starts",2143382,CyberParra,https://cdn2.scratch.mit.edu/get_image/project/183376752_480x360.png,2017-10-31T20:43:59.000Z,2017-11-06T10:15:35.000Z,2017-11-05T17:23:46.000Z,75,14,5,,,7,65,15,0,0,45,22,378,32,0,['en']
915,6,236137402,Draw a Pattern on Stage,,,,25706025,Workshop4MeTeacher,https://cdn2.scratch.mit.edu/get_image/project/236137402_480x360.png,2018-07-11T16:18:08.000Z,2018-07-11T16:27:35.000Z,2018-07-11T16:27:35.000Z,10,2,0,,,7,1,0,0,0,4,1,13,11,2,[]
916,6,236129247,Speed Lines Experiment,"I'm new to using the 'stamp' pen block, so I started out trying to make a stamping project. Remembering how wooden block stamps never make a perfect impression, I made a costume-less sprite (Eraser) to bounce around and use the 'pen' block to remove pixels from the stamp. While playing around with this, I noticed the stamps started disappearing in a cool way, so I abandoned my original idea and imported the Eraser sprite to a project I had already made with my son.

(credit to the boy for insisting that Scratch Cat be blue and make a horse sound when the '2' key is pressed)",Use the arrow keys to fly Scratch Cat around the screen.,"I'm new to using the 'stamp' pen block, so I started out trying to make a stamping project. Remembering how wooden block stamps never make a perfect impression, I made a costume-less sprite (Eraser) to bounce around and use the 'pen' block to remove pixels from the stamp. While playing around with this, I noticed the stamps started disappearing in a cool way, so I abandoned my original idea and imported the Eraser sprite to a project I had already made with my son.

(credit to the boy for insisting that Scratch Cat be blue and make a horse sound when the '2' key is pressed)Use the arrow keys to fly Scratch Cat around the screen.",27306974,Mittensbrother,https://cdn2.scratch.mit.edu/get_image/project/236129247_480x360.png,2018-07-11T15:04:44.000Z,2018-07-11T18:16:46.000Z,2018-07-11T15:59:35.000Z,23,5,2,,,7,10,2,0,0,4,2,78,27,3,['en']
917,6,236138919,Getting Unstuck Day 7,"Reflection: I was surprised that there is a maximum pen size!  Also, the sprite seems to change direction when going past the edges, even if I don't have an ""if on edge, bounce"" block.",,,24998404,test_teacher1,https://cdn2.scratch.mit.edu/get_image/project/236138919_480x360.png,2018-07-11T16:30:40.000Z,2018-07-11T16:45:01.000Z,2018-07-11T16:43:32.000Z,11,3,0,,,7,1,0,0,0,2,1,14,14,0,[]
918,6,236136096,Getting Unstuck Day 7 - Scratch and Pen Shapes,,Click the green flag to get started - Listen to Scratch for more instructions.  ,nanClick the green flag to get started - Listen to Scratch for more instructions.  ,27535268,mm8goy63,https://cdn2.scratch.mit.edu/get_image/project/236136096_480x360.png,2018-07-11T16:04:59.000Z,2018-07-11T16:56:11.000Z,2018-07-11T16:55:31.000Z,9,5,1,,,7,6,0,0,0,7,3,41,14,0,['en']
919,6,236136755,GU_Day7 ,"Today I looked at many projects before beginning. There is so much to learn by just being curious! 
Since the theme of the day is patterns, I decided to visualize a pattern that is found in nature - the Fibonacci Spiral. I sketched out squares: 1-1-2-3-5-8-13. I saw the relationship of a quarter circle being inscribed within each square. Then I needed to figure out how to code for each desired radius. 
I notice that when the scale = 1, then I can make the number of repeats as high as 9. When the scale = 20, only 5 repeats will fit on the screen.","I learned about Turbo Mode today. Hold the shift key before you press the green flag. 
Use the scale slider to choose how small or large to draw a Fibonacci Spiral.","Today I looked at many projects before beginning. There is so much to learn by just being curious! 
Since the theme of the day is patterns, I decided to visualize a pattern that is found in nature - the Fibonacci Spiral. I sketched out squares: 1-1-2-3-5-8-13. I saw the relationship of a quarter circle being inscribed within each square. Then I needed to figure out how to code for each desired radius. 
I notice that when the scale = 1, then I can make the number of repeats as high as 9. When the scale = 20, only 5 repeats will fit on the screen.I learned about Turbo Mode today. Hold the shift key before you press the green flag. 
Use the scale slider to choose how small or large to draw a Fibonacci Spiral.",24741621,Curious_AEF,https://cdn2.scratch.mit.edu/get_image/project/236136755_480x360.png,2018-07-11T16:11:25.000Z,2018-08-02T15:27:44.000Z,2018-07-11T17:15:13.000Z,17,6,0,,,7,4,6,0,0,2,1,47,18,0,['en']
920,6,236139509,Getting Unstuck Day 7,"Ho realizzato questo progetto nel corso di quest'anno scolastico assieme ai miei alunni di classe 4 scuola primaria.
Credits images: https://www.flaticon.com",Fare clic sulla bandiera verde e digitare la risposta.,"Ho realizzato questo progetto nel corso di quest'anno scolastico assieme ai miei alunni di classe 4 scuola primaria.
Credits images: https://www.flaticon.comFare clic sulla bandiera verde e digitare la risposta.",18667079,rubbolaura,https://cdn2.scratch.mit.edu/get_image/project/236139509_480x360.png,2018-07-11T16:36:10.000Z,2018-07-11T17:19:34.000Z,2018-07-11T17:16:27.000Z,11,2,0,,,7,2,0,0,0,4,2,48,18,0,['it']
921,6,236139308,Shapes -- Unstuck Challenge 7,"Figuring out the angles and number of steps for the shapes was a good math exercise!

I would like to work more on getting the sprite animations a little smoother while still drawing (especially on the first figure), and I think I might like to randomize the pen color for each figure (maybe even randomize the shape each time they draw -- but I think that would require a little more time investment than I have right now!)",Click each person for a new shape,"Figuring out the angles and number of steps for the shapes was a good math exercise!

I would like to work more on getting the sprite animations a little smoother while still drawing (especially on the first figure), and I think I might like to randomize the pen color for each figure (maybe even randomize the shape each time they draw -- but I think that would require a little more time investment than I have right now!)Click each person for a new shape",11608238,Roadrunner24,https://cdn2.scratch.mit.edu/get_image/project/236139308_480x360.png,2018-07-11T16:34:18.000Z,2018-07-11T17:24:15.000Z,2018-07-11T17:16:17.000Z,8,2,0,,,7,10,0,0,0,18,3,75,21,0,['en']
922,6,236139913,Pen,,"Muovi il puntatore del mouse per disegnare quello che vuoi. Puoi scegliere il colore con cui disegnare, mentre la luminosità e lo spessore del tratto saranno scelti casualmente dal programma.","nanMuovi il puntatore del mouse per disegnare quello che vuoi. Puoi scegliere il colore con cui disegnare, mentre la luminosità e lo spessore del tratto saranno scelti casualmente dal programma.",34169307,ClaudiaEconimo,https://cdn2.scratch.mit.edu/get_image/project/236139913_480x360.png,2018-07-11T16:40:19.000Z,2018-07-11T17:33:33.000Z,2018-07-11T17:32:18.000Z,4,1,0,,,7,1,1,0,0,3,1,13,12,2,['it']
923,6,236108202,Getting Unstuck: Day 7,Code Club Paint Box project,"Click the green flag to start!

Press the 'r' key to draw red
Press the 'g' key to draw green
Press the 'b' key to draw blue
Press the 'c' key to clear the screen

To modify the pencil width adjust the width slider (top left)



","Code Club Paint Box projectClick the green flag to start!

Press the 'r' key to draw red
Press the 'g' key to draw green
Press the 'b' key to draw blue
Press the 'c' key to clear the screen

To modify the pencil width adjust the width slider (top left)



",34197892,33limekilnsja,https://cdn2.scratch.mit.edu/get_image/project/236108202_480x360.png,2018-07-11T11:45:46.000Z,2018-07-11T17:33:35.000Z,2018-07-11T17:25:30.000Z,11,2,0,,,7,8,1,0,0,11,5,45,16,6,['en']
924,6,236143961,day 07,,Koch snowflake .. enjoy!,nanKoch snowflake .. enjoy!,771142,lidijababic,https://cdn2.scratch.mit.edu/get_image/project/236143961_480x360.png,2018-07-11T17:20:07.000Z,2018-07-19T12:50:47.000Z,2018-07-11T17:34:27.000Z,22,8,3,,,7,2,0,0,0,3,1,62,20,0,[]
925,6,236140949,Getting Unstuck Day 7 - automatic pen beachball,,,,11634746,DoTheScratch,https://cdn2.scratch.mit.edu/get_image/project/236140949_480x360.png,2018-07-11T16:51:00.000Z,2018-07-11T17:50:15.000Z,2018-07-11T17:47:22.000Z,9,1,0,,,7,1,0,0,0,4,1,15,15,0,[]
